type,poxX,poxY,poxZ,quatX,quatY,quatZ,quatW,stampSecs,stampNSecs,recSecs,recNSecs
Mocap,0.0431341,-0.0217616,1.00084,-0.000694824,-0.0119647,-0.0736749,0.99721,1540497573,572251655,1540497573,592792170
Mocap,0.0431059,-0.0217845,1.00073,-0.000716499,-0.0126391,-0.073555,0.997211,1540497573,582600930,1540497573,602656170
Mocap,0.0431026,-0.0217859,1.00083,-0.000609018,-0.0122192,-0.0737155,0.997204,1540497573,591884966,1540497573,612703170
Mocap,0.0431038,-0.0217941,1.00082,-0.000688377,-0.0120942,-0.0735727,0.997216,1540497573,601994744,1540497573,622681622
Mocap,0.043094,-0.0217829,1.00082,-0.000626037,-0.0121525,-0.0737166,0.997205,1540497573,611804788,1540497573,632848622
Mocap,0.0431055,-0.0217927,1.00082,-0.000663812,-0.0121176,-0.0736499,0.99721,1540497573,621890997,1540497573,642715622
Mocap,0.043123,-0.0217703,1.00083,-0.000718668,-0.0121132,-0.0736658,0.997209,1540497573,632792141,1540497573,652870622
Mocap,0.0431176,-0.0217657,1.00084,-0.000667011,-0.0119467,-0.0736883,0.99721,1540497573,641701449,1540497573,662741622
Mocap,0.0431253,-0.0217765,1.00083,-0.000676675,-0.0121372,-0.0735384,0.997218,1540497573,651980282,1540497573,672871622
Mocap,0.0431037,-0.0218038,1.00074,-0.000741066,-0.0125405,-0.0733959,0.997224,1540497573,662255634,1540497573,682754622
Mocap,0.0431068,-0.0217897,1.00082,-0.000646585,-0.012091,-0.0736425,0.997211,1540497573,672046265,1540497573,692904622
Mocap,0.0431106,-0.0217725,1.00084,-0.000727361,-0.0120469,-0.0736827,0.997209,1540497573,682850020,1540497573,702791622
Mocap,0.0431173,-0.0217831,1.00082,-0.000706193,-0.0119935,-0.0736432,0.997212,1540497573,692004921,1540497573,712938622
Mocap,0.0430971,-0.0217934,1.00082,-0.000623782,-0.0121729,-0.0737513,0.997202,1540497573,702357906,1540497573,722825622
Mocap,0.0431181,-0.0217869,1.00084,-0.000678999,-0.012057,-0.0735798,0.997216,1540497573,711924213,1540497573,733008622
