type,poxX,poxY,poxZ,quatX,quatY,quatZ,quatW,stampSecs,stampNSecs,recSecs,recNSecs
Mocap,-0.013718,-0.0944638,0.932232,0.0047198,-0.0124337,0.0106469,0.999855,1541955752,875635421,1541955752,890432916
Mocap,-0.0137193,-0.0944627,0.932231,0.00470538,-0.0124675,0.0105998,0.999855,1541955752,884187165,1541955752,900005916
Mocap,-0.0137174,-0.0944636,0.932234,0.00469966,-0.0124605,0.0106828,0.999854,1541955752,894844886,1541955752,910307916
Mocap,-0.013715,-0.0944628,0.932221,0.00474152,-0.0125037,0.0106807,0.999854,1541955752,904815123,1541955752,919999916
Mocap,-0.0137102,-0.0944669,0.932229,0.00471687,-0.012481,0.0106548,0.999854,1541955752,914907750,1541955752,930047916
Mocap,-0.0137168,-0.0944656,0.932227,0.0047282,-0.0124753,0.0106084,0.999855,1541955752,924987703,1541955752,939999916
Mocap,-0.0137106,-0.0944698,0.932231,0.00472097,-0.01241,0.010625,0.999855,1541955752,934798815,1541955752,950047916
Mocap,-0.0137242,-0.0944712,0.932238,0.0047617,-0.0123809,0.0107053,0.999855,1541955752,945155509,1541955752,959997916
Mocap,-0.0137218,-0.0944658,0.932221,0.00472175,-0.0124896,0.0106635,0.999854,1541955752,955504202,1541955752,970048916
Mocap,-0.0137208,-0.0944556,0.93223,0.00472353,-0.0124438,0.010629,0.999855,1541955752,965034122,1541955752,979997916
Mocap,-0.0137124,-0.0944579,0.932224,0.0047074,-0.0124718,0.010704,0.999854,1541955752,974763581,1541955752,990047916
Mocap,-0.0137231,-0.0944624,0.93223,0.00470206,-0.0124444,0.0106893,0.999854,1541955752,985000690,1541955753,916
Mocap,-0.0137225,-0.0944553,0.932224,0.00471001,-0.0125028,0.010659,0.999854,1541955752,994950852,1541955753,10154916
Mocap,-0.013724,-0.0944721,0.93223,0.00475519,-0.0124471,0.0106456,0.999855,1541955753,5247307,1541955753,19998916
Mocap,-0.0137243,-0.0944671,0.932224,0.00473048,-0.0124263,0.0106586,0.999855,1541955753,14878667,1541955753,30048916
Mocap,-0.0137249,-0.094472,0.932225,0.00472723,-0.012445,0.0106878,0.999854,1541955753,24864729,1541955753,40000916
Mocap,-0.0137256,-0.094445,0.932226,0.00473696,-0.0124599,0.010626,0.999855,1541955753,34819863,1541955753,50155916
Mocap,-0.0137134,-0.0944684,0.932232,0.00467686,-0.0124655,0.0107164,0.999854,1541955753,44784448,1541955753,60000916
Mocap,-0.0137224,-0.0944643,0.932228,0.00473133,-0.0124828,0.0106098,0.999855,1541955753,55240223,1541955753,70152916
Mocap,-0.013714,-0.0944704,0.932227,0.00473761,-0.0124611,0.0107268,0.999854,1541955753,65094656,1541955753,79998916
Mocap,-0.0137127,-0.0944604,0.932231,0.00472081,-0.0124373,0.0106127,0.999855,1541955753,74965450,1541955753,90148916
Mocap,-0.0137212,-0.0944579,0.932224,0.00472921,-0.0124611,0.0106669,0.999854,1541955753,84533703,1541955753,99998916
Mocap,-0.0137154,-0.0944736,0.932225,0.00471797,-0.0124731,0.0106531,0.999854,1541955753,95200259,1541955753,110156916
Mocap,-0.0137153,-0.0944703,0.932231,0.00476354,-0.0124759,0.0106982,0.999854,1541955753,105496782,1541955753,119998916
Mocap,-0.0137184,-0.0944598,0.93223,0.00475589,-0.0124432,0.0105973,0.999855,1541955753,115487937,1541955753,130154916
Mocap,-0.0137168,-0.0944534,0.932234,0.00470851,-0.0124528,0.0106482,0.999855,1541955753,125046755,1541955753,139997916
Mocap,-0.0137151,-0.09446,0.932233,0.00472195,-0.0124439,0.0106117,0.999855,1541955753,134721917,1541955753,150046916
Mocap,-0.0137215,-0.0944676,0.932229,0.00471649,-0.0124715,0.0106825,0.999854,1541955753,145079223,1541955753,159997916
Mocap,-0.0137139,-0.0944633,0.932226,0.00476923,-0.0124719,0.0106588,0.999854,1541955753,154797724,1541955753,170048916
Mocap,-0.0137095,-0.0944698,0.932224,0.00471779,-0.0125049,0.010663,0.999854,1541955753,164936915,1541955753,179999916
Mocap,-0.0137088,-0.0944437,0.932225,0.00469993,-0.0124772,0.010631,0.999855,1541955753,175196441,1541955753,190234916
Mocap,-0.0137167,-0.0944624,0.932226,0.00470117,-0.0124597,0.0106546,0.999855,1541955753,184884353,1541955753,200026916
Mocap,-0.0137209,-0.0944652,0.93223,0.00476123,-0.0124425,0.0106947,0.999854,1541955753,194879048,1541955753,210094916
Mocap,-0.013712,-0.0944602,0.93223,0.00474184,-0.0124773,0.010674,0.999854,1541955753,205736220,1541955753,220061916
Mocap,-0.0137184,-0.0944532,0.932232,0.00472969,-0.0124562,0.0106335,0.999855,1541955753,215102633,1541955753,230128916
Mocap,-0.0137086,-0.0944591,0.93223,0.00470447,-0.0124843,0.0106806,0.999854,1541955753,224940695,1541955753,240094916
Mocap,-0.0137309,-0.0944599,0.932225,0.00468402,-0.0124471,0.0106949,0.999854,1541955753,235045403,1541955753,250333916
Mocap,-0.0137157,-0.0944725,0.932226,0.00474719,-0.0124759,0.0106247,0.999854,1541955753,245186650,1541955753,260110916
Mocap,-0.013717,-0.0944552,0.932216,0.00474429,-0.0125087,0.0105725,0.999855,1541955753,255407550,1541955753,270200916
Mocap,-0.0137139,-0.0944595,0.932222,0.00469314,-0.0125126,0.0106423,0.999854,1541955753,265251124,1541955753,280165916
Mocap,-0.0137064,-0.0944638,0.932229,0.00473384,-0.0124785,0.0106671,0.999854,1541955753,274962353,1541955753,290224916
Mocap,-0.0137112,-0.0944595,0.932226,0.00471647,-0.0124655,0.0106517,0.999854,1541955753,284889230,1541955753,300201916
Mocap,-0.0137203,-0.0944688,0.932238,0.00473292,-0.0124356,0.0106556,0.999855,1541955753,295347667,1541955753,310260916
Mocap,-0.0137114,-0.0944582,0.932226,0.00474942,-0.0125035,0.010606,0.999854,1541955753,304408495,1541955753,320214916
Mocap,-0.0137171,-0.0944586,0.932239,0.00472949,-0.0124126,0.0106267,0.999855,1541955753,314920650,1541955753,330266916
Mocap,-0.0137085,-0.0944585,0.932222,0.00474377,-0.0124891,0.010646,0.999854,1541955753,324704930,1541955753,340270916
