type,poxX,poxY,poxZ,quatX,quatY,quatZ,quatW,stampSecs,stampNSecs,recSecs,recNSecs
Mocap,0.0522594,-0.0385026,1.00081,0.00264802,-0.00481482,-0.0603275,0.998164,1540497914,345971273,1540497914,372428041
Mocap,0.0522626,-0.0385116,1.0008,0.00266829,-0.00492642,-0.0603603,0.998161,1540497914,365715085,1540497914,395450041
Mocap,0.0522687,-0.0385136,1.00082,0.00275392,-0.00463378,-0.0605418,0.998151,1540497914,375267328,1540497914,405432041
Mocap,0.0522595,-0.0385076,1.00083,0.00266359,-0.00470322,-0.0604523,0.998156,1540497914,385052492,1540497914,411504041
Mocap,0.0522761,-0.0385082,1.00081,0.00265034,-0.00484622,-0.0603325,0.998163,1540497914,395078689,1540497914,425454041
Mocap,0.0522626,-0.0385072,1.0008,0.002771,-0.00473042,-0.0604778,0.998154,1540497914,405622001,1540497914,436355041
Mocap,0.0522785,-0.0385138,1.0008,0.00267056,-0.00477851,-0.0603492,0.998162,1540497914,425919821,1540497914,455418041
Mocap,0.0522749,-0.0385165,1.00081,0.00264323,-0.00478848,-0.0602793,0.998167,1540497914,435476024,1540497914,466426041
Mocap,0.0522569,-0.0385093,1.00081,0.00257869,-0.00484824,-0.0602425,0.998169,1540497914,445078694,1540497914,476427041
Mocap,0.0522662,-0.0385166,1.00081,0.00259854,-0.00499182,-0.0601267,0.998175,1540497914,465726730,1540497914,495785041
Mocap,0.0522702,-0.0385208,1.00081,0.00263809,-0.00488675,-0.060202,0.998171,1540497914,475497707,1540497914,505915041
Mocap,0.0522638,-0.0385081,1.00081,0.0025333,-0.00508502,-0.0600275,0.998181,1540497914,485475116,1540497914,511571041
Mocap,0.0522684,-0.0385188,1.00081,0.00269,-0.0046962,-0.0604827,0.998155,1540497914,495630733,1540497914,526544041
Mocap,0.0522645,-0.0384973,1.00081,0.00264842,-0.00482084,-0.0603958,0.998159,1540497914,505522951,1540497914,535940041
Mocap,0.052266,-0.0385152,1.00081,0.00265335,-0.00475478,-0.0603482,0.998163,1540497914,525662174,1540497914,551600041
Mocap,0.0522723,-0.0385011,1.0008,0.00259747,-0.00492238,-0.0602262,0.998169,1540497914,535682041,1540497914,565736041
Mocap,0.0522737,-0.0385228,1.0008,0.00272247,-0.0047525,-0.0603686,0.998161,1540497914,545825955,1540497914,576636041
Mocap,0.0522718,-0.0385062,1.00081,0.002706,-0.00470504,-0.0604554,0.998156,1540497914,565872269,1540497914,595913041
Mocap,0.0522869,-0.0385149,1.00082,0.0027397,-0.00450167,-0.0606862,0.998143,1540497914,575292723,1540497914,605663041
Mocap,0.0522661,-0.0384997,1.00081,0.00268373,-0.00477239,-0.0604557,0.998156,1540497914,585581524,1540497914,615912041
Mocap,0.0522637,-0.0385145,1.0008,0.00270751,-0.00483331,-0.0603211,0.998164,1540497914,605615815,1540497914,635740041
Mocap,0.0522667,-0.0384974,1.0008,0.00257359,-0.00490925,-0.060199,0.998171,1540497914,625416856,1540497914,656759041
Mocap,0.0522688,-0.0385011,1.00081,0.00260175,-0.00496411,-0.0602601,0.998167,1540497914,635514354,1540497914,665766041
Mocap,0.0522459,-0.0385152,1.00081,0.00264302,-0.00493222,-0.0601001,0.998177,1540497914,646266932,1540497914,676059041
Mocap,0.0522939,-0.0385064,1.00082,0.00276477,-0.0045023,-0.0606608,0.998144,1540497914,665778650,1540497914,691819041
Mocap,0.0522747,-0.0385111,1.0008,0.00268391,-0.00482998,-0.0603533,0.998162,1540497914,685576160,1540497914,715885041
Mocap,0.0522685,-0.0385125,1.0008,0.00264904,-0.00471997,-0.060531,0.998152,1540497914,695536232,1540497914,726118041
Mocap,0.052283,-0.0385141,1.00081,0.00269129,-0.00476976,-0.0604418,0.998157,1540497914,705564737,1540497914,735898041
Mocap,0.0522769,-0.0384933,1.00082,0.0027327,-0.00461758,-0.0606609,0.998144,1540497914,715799435,1540497914,745914041
Mocap,0.052268,-0.0384981,1.00081,0.00265231,-0.00475097,-0.0604304,0.998158,1540497914,725324850,1540497914,755928041
Mocap,0.052259,-0.038523,1.0008,0.00251262,-0.0051983,-0.0599281,0.998186,1540497914,735506380,1540497914,765951041
Mocap,0.0522522,-0.0385343,1.0008,0.00260222,-0.00497599,-0.0601601,0.998173,1540497914,745345251,1540497914,776174041
Mocap,0.0522758,-0.0384933,1.00081,0.00260255,-0.00491916,-0.0601989,0.998171,1540497914,765859167,1540497914,796074041
