type,poxX,poxY,poxZ,quatX,quatY,quatZ,quatW,stampSecs,stampNSecs,recSecs,recNSecs
Mocap,0.200829,0.70921,1.40001,-0.000267268,-0.0179299,0.713695,0.700227,1542134247,463249951,1542134247,481859254
Mocap,0.200847,0.709326,1.40002,-0.00186091,-0.0141008,0.710131,0.703926,1542134247,473424572,1542134247,491821254
Mocap,0.200812,0.709208,1.40001,-0.000201772,-0.0179236,0.7137,0.700222,1542134247,483663431,1542134247,501901254
Mocap,0.200794,0.7092,1.40001,-0.00020251,-0.0178865,0.713681,0.700242,1542134247,493810714,1542134247,511811254
Mocap,0.200822,0.709219,1.40002,-0.000251277,-0.0178595,0.713696,0.700227,1542134247,503422067,1542134247,521959254
Mocap,0.200804,0.709228,1.40001,-0.000160585,-0.0178943,0.713675,0.700249,1542134247,513899283,1542134247,531554254
Mocap,0.200822,0.709212,1.40001,-0.000257792,-0.0179082,0.713729,0.700193,1542134247,523454142,1542134247,541961254
Mocap,0.20081,0.709202,1.4,-0.000216971,-0.0179052,0.713781,0.70014,1542134247,533036770,1542134247,551547254
Mocap,0.200813,0.709192,1.4,-0.000215841,-0.0179504,0.713777,0.700143,1542134247,543291132,1542134247,561939254
Mocap,0.200818,0.709211,1.40001,-0.000214767,-0.0179079,0.713728,0.700194,1542134247,553476109,1542134247,571562254
Mocap,0.200843,0.709333,1.40002,-0.00180003,-0.0141677,0.710202,0.703853,1542134247,563369855,1542134247,581927254
Mocap,0.200812,0.709227,1.40001,-0.00020793,-0.0179052,0.713702,0.70022,1542134247,572968154,1542134247,591560254
Mocap,0.200794,0.709207,1.4,-0.000135862,-0.0179408,0.713684,0.700238,1542134247,583340055,1542134247,601988254
Mocap,0.200805,0.709202,1.40001,-0.000246006,-0.017907,0.713754,0.700167,1542134247,593942820,1542134247,611571254
Mocap,0.200806,0.709213,1.40002,-0.000257645,-0.0178392,0.713718,0.700206,1542134247,603404093,1542134247,621684254
Mocap,0.20085,0.709331,1.40003,-0.00185932,-0.0140865,0.710049,0.704009,1542134247,613977761,1542134247,631550254
Mocap,0.200825,0.70933,1.40001,-0.00176653,-0.0141681,0.710212,0.703843,1542134247,623939980,1542134247,641673254
