type,poxX,poxY,poxZ,quatX,quatY,quatZ,quatW,stampSecs,stampNSecs,recSecs,recNSecs
Mocap,-0.0310588,-0.132128,0.931779,0.00285107,-0.0117652,0.0640038,0.997876,1541955885,128699564,1541955885,150517411
Mocap,-0.0310667,-0.132158,0.931808,0.00285324,-0.0116308,0.0642146,0.997864,1541955885,138446895,1541955885,160578411
Mocap,-0.0310692,-0.132156,0.931795,0.00277388,-0.0117578,0.0644166,0.99785,1541955885,148914965,1541955885,170272411
Mocap,-0.0310571,-0.132159,0.931787,0.00292357,-0.0116552,0.0643305,0.997856,1541955885,159591280,1541955885,180568411
Mocap,-0.0310768,-0.132155,0.931801,0.00275507,-0.0117089,0.0644037,0.997851,1541955885,168876455,1541955885,190250411
Mocap,-0.0310737,-0.132157,0.931804,0.00273743,-0.0117005,0.0643714,0.997854,1541955885,178669173,1541955885,200300411
Mocap,-0.0310793,-0.132156,0.931802,0.00275803,-0.0117318,0.0643365,0.997855,1541955885,189199400,1541955885,210252411
Mocap,-0.031083,-0.13216,0.931806,0.00277094,-0.0117097,0.064383,0.997853,1541955885,198920108,1541955885,220299411
Mocap,-0.0310705,-0.13215,0.931804,0.00284397,-0.0116107,0.0641504,0.997869,1541955885,209295533,1541955885,230250411
Mocap,-0.0310738,-0.132159,0.931803,0.00274414,-0.0117041,0.0643778,0.997853,1541955885,219649071,1541955885,240317411
Mocap,-0.0310643,-0.132151,0.931782,0.00292991,-0.0116289,0.0643383,0.997856,1541955885,228948922,1541955885,250268411
Mocap,-0.0310869,-0.132152,0.931798,0.00278959,-0.0117427,0.0643553,0.997854,1541955885,238766580,1541955885,260321411
Mocap,-0.0310834,-0.132148,0.931808,0.00277095,-0.011695,0.0643423,0.997855,1541955885,248835324,1541955885,270282411
Mocap,-0.0310759,-0.132151,0.931805,0.00277921,-0.0116899,0.0643902,0.997852,1541955885,258593697,1541955885,280332411
Mocap,-0.031072,-0.132162,0.931794,0.00285792,-0.0116449,0.064201,0.997865,1541955885,269912102,1541955885,290251411
Mocap,-0.0310725,-0.132168,0.931801,0.00276927,-0.0116916,0.0644055,0.997851,1541955885,279004033,1541955885,300383411
Mocap,-0.0310734,-0.132155,0.931794,0.0028559,-0.0116185,0.0641673,0.997867,1541955885,289080282,1541955885,310275411
Mocap,-0.031074,-0.132164,0.931796,0.00282928,-0.0116052,0.064232,0.997864,1541955885,298621507,1541955885,320413411
Mocap,-0.0310752,-0.132149,0.931805,0.0027638,-0.0117305,0.0643363,0.997855,1541955885,308910590,1541955885,330276411
Mocap,-0.0310707,-0.132154,0.931808,0.00282582,-0.0116549,0.0641497,0.997868,1541955885,318975888,1541955885,340307411
Mocap,-0.0310769,-0.132149,0.931815,0.002756,-0.0116724,0.0643419,0.997856,1541955885,329129114,1541955885,350259411
Mocap,-0.03108,-0.132159,0.9318,0.00275544,-0.0117634,0.0643808,0.997852,1541955885,338977718,1541955885,360301411
Mocap,-0.0310833,-0.132156,0.9318,0.00276695,-0.0117116,0.0643749,0.997853,1541955885,348521712,1541955885,370266411
Mocap,-0.031081,-0.132166,0.931793,0.00281119,-0.0116364,0.0641976,0.997865,1541955885,358799758,1541955885,380311411
Mocap,-0.0310752,-0.132163,0.931798,0.00280418,-0.0115933,0.0641746,0.997867,1541955885,368940937,1541955885,390292411
Mocap,-0.0310832,-0.132149,0.931798,0.00274343,-0.01169,0.0643613,0.997854,1541955885,379369509,1541955885,400513411
