type,poxX,poxY,poxZ,quatX,quatY,quatZ,quatW,stampSecs,stampNSecs,recSecs,recNSecs
Mocap,0.0127142,-0.167904,0.932442,0.000180224,-0.00724672,0.550798,0.834607,1541955380,580772541,1541955380,601444099
Mocap,0.0127186,-0.167913,0.932439,0.000169677,-0.00724259,0.550811,0.834598,1541955380,591049023,1541955380,611295099
Mocap,0.0127068,-0.167922,0.932431,0.000186354,-0.0072454,0.550805,0.834602,1541955380,601760323,1541955380,621340099
Mocap,0.012725,-0.167937,0.932428,9.0717e-05,-0.00727029,0.550905,0.834537,1541955380,611176974,1541955380,631295099
Mocap,0.0127016,-0.167922,0.932434,0.000196324,-0.00721726,0.550741,0.834645,1541955380,621084761,1541955380,641445099
Mocap,0.0127193,-0.16794,0.932411,0.000260715,-0.00764989,0.551238,0.834313,1541955380,631084137,1541955380,651291099
Mocap,0.0127162,-0.167908,0.932439,0.00018161,-0.00724212,0.55077,0.834626,1541955380,640768752,1541955380,661448099
Mocap,0.0127132,-0.167914,0.932446,0.00018774,-0.00720732,0.550806,0.834602,1541955380,651109990,1541955380,671311099
Mocap,0.0127108,-0.167918,0.932439,0.000201115,-0.00730202,0.55082,0.834592,1541955380,660912485,1541955380,681555099
Mocap,0.0127169,-0.167921,0.932432,0.000157973,-0.00726871,0.550804,0.834603,1541955380,670774039,1541955380,691341099
Mocap,0.0127215,-0.167942,0.932423,0.000134023,-0.00715416,0.550881,0.834553,1541955380,680773906,1541955380,701589099
Mocap,0.0127061,-0.167912,0.932429,0.000198365,-0.00731464,0.550769,0.834626,1541955380,690643515,1541955380,711378099
Mocap,0.0127088,-0.167928,0.932435,0.000175439,-0.00723203,0.550871,0.834559,1541955380,701738998,1541955380,721600099
Mocap,0.0127172,-0.167903,0.932435,0.000200589,-0.00725554,0.550761,0.834632,1541955380,711875877,1541955380,731390099
Mocap,0.0127235,-0.16791,0.932436,0.000147602,-0.00723404,0.550802,0.834604,1541955380,721072676,1541955380,741665099
Mocap,0.0127165,-0.167921,0.932442,0.000194179,-0.0072292,0.550855,0.83457,1541955380,730465547,1541955380,751449099
Mocap,0.0127076,-0.167923,0.932431,0.000212833,-0.00730315,0.550819,0.834593,1541955380,741077664,1541955380,761697099
Mocap,0.0127186,-0.167948,0.932428,0.000114425,-0.00716177,0.550909,0.834535,1541955380,750886990,1541955380,771483099
Mocap,0.0127213,-0.167911,0.932442,0.000118645,-0.00725865,0.550772,0.834624,1541955380,761003600,1541955380,781711099
Mocap,0.0127226,-0.167909,0.932431,0.000175925,-0.00726617,0.550765,0.834629,1541955380,771057201,1541955380,791498099
Mocap,0.0127172,-0.167916,0.932432,0.000175631,-0.00723274,0.550834,0.834584,1541955380,780941366,1541955380,801746099
Mocap,0.0127196,-0.167922,0.932438,0.000169292,-0.00728029,0.550851,0.834572,1541955380,790501673,1541955380,811559099
Mocap,0.0127121,-0.167909,0.93244,0.000189208,-0.00728194,0.550795,0.834609,1541955380,800918666,1541955380,821793099
Mocap,0.012725,-0.167938,0.932441,8.81356e-05,-0.00716504,0.550926,0.834523,1541955380,811002289,1541955380,831562099
Mocap,0.0127049,-0.167924,0.932437,0.000201326,-0.00727234,0.550783,0.834617,1541955380,821599304,1541955380,841609099
Mocap,0.0127162,-0.167918,0.932438,0.000199763,-0.00727328,0.550827,0.834587,1541955380,831053949,1541955380,851562099
Mocap,0.0127184,-0.16791,0.932443,0.00014629,-0.00730837,0.550799,0.834606,1541955380,840515644,1541955380,861613099
Mocap,0.0127123,-0.167913,0.932435,0.000190586,-0.00720156,0.550797,0.834608,1541955380,851034468,1541955380,871569099
Mocap,0.0127151,-0.167913,0.932432,0.000171555,-0.00723049,0.550827,0.834588,1541955380,860893297,1541955380,881616099
Mocap,0.012713,-0.167935,0.932442,0.000145234,-0.00715692,0.550864,0.834564,1541955380,871468051,1541955380,891546099
Mocap,0.0127112,-0.16794,0.932436,0.000151706,-0.00713581,0.550891,0.834547,1541955380,881750732,1541955380,901720099
Mocap,0.0127107,-0.167912,0.932432,0.0001826,-0.00728606,0.550745,0.834642,1541955380,891079143,1541955380,911546099
Mocap,0.0127146,-0.167914,0.93244,0.000165947,-0.00723645,0.55082,0.834593,1541955380,900838896,1541955380,921595099
Mocap,0.0127171,-0.167917,0.932439,0.000187805,-0.00729853,0.55084,0.834579,1541955380,910916997,1541955380,931296099
Mocap,0.012716,-0.167922,0.932441,0.000160051,-0.00720992,0.550874,0.834557,1541955380,921019185,1541955380,941718099
Mocap,0.012712,-0.167919,0.932431,0.000172504,-0.00730516,0.550771,0.834624,1541955380,930982922,1541955380,951291099
Mocap,0.0127065,-0.167933,0.93243,0.000142676,-0.00719858,0.550907,0.834535,1541955380,941110581,1541955380,961341099
Mocap,0.012709,-0.167939,0.932427,0.000123474,-0.00722695,0.5509,0.83454,1541955380,950759085,1541955380,971292099
Mocap,0.0127195,-0.167917,0.932443,0.000181993,-0.00720174,0.550804,0.834603,1541955380,961230564,1541955380,981340099
Mocap,0.0127137,-0.167905,0.932438,0.00021323,-0.00723993,0.550762,0.834631,1541955380,971172584,1541955380,991291099
Mocap,0.0127235,-0.167906,0.932447,0.000164655,-0.00727921,0.55084,0.834579,1541955380,980965956,1541955381,1442099
Mocap,0.0126975,-0.167918,0.932432,0.00021435,-0.00726167,0.550811,0.834598,1541955380,990846734,1541955381,11291099
Mocap,0.0127208,-0.167925,0.932422,0.000149036,-0.00725923,0.550797,0.834608,1541955381,477042,1541955381,21344099
Mocap,0.0127204,-0.167921,0.932417,0.000168731,-0.00730338,0.550778,0.83462,1541955381,11189968,1541955381,31292099
Mocap,0.012723,-0.167943,0.932438,7.39846e-05,-0.00718994,0.550928,0.834521,1541955381,21642823,1541955381,41341099
Mocap,0.0127101,-0.16792,0.932442,0.000177963,-0.00720351,0.550802,0.834605,1541955381,31751590,1541955381,51292099
Mocap,0.0127213,-0.167913,0.932445,0.00015749,-0.00724568,0.550861,0.834566,1541955381,41126316,1541955381,61341099
Mocap,0.0127191,-0.167909,0.932445,0.000192524,-0.00729305,0.550826,0.834588,1541955381,50858532,1541955381,71291099
Mocap,0.0127295,-0.16792,0.932431,0.000128308,-0.00724065,0.550827,0.834588,1541955381,61073447,1541955381,81445099
Mocap,0.0127227,-0.167926,0.932427,0.000161727,-0.00727383,0.550829,0.834586,1541955381,70985807,1541955381,91293099
Mocap,0.0127175,-0.167939,0.932427,0.000113837,-0.00719443,0.5509,0.83454,1541955381,81672154,1541955381,101341099
Mocap,0.0127114,-0.167918,0.93243,0.000197942,-0.00725853,0.55079,0.834612,1541955381,90993224,1541955381,111291099
Mocap,0.0127334,-0.167902,0.932441,0.000165388,-0.00732076,0.550798,0.834606,1541955381,100612844,1541955381,121445099
Mocap,0.0127143,-0.167914,0.932437,0.000193022,-0.00727927,0.550847,0.834574,1541955381,110792499,1541955381,131292099
Mocap,0.0127133,-0.167929,0.93244,7.21099e-05,-0.00719198,0.550876,0.834556,1541955381,121216276,1541955381,141342099
Mocap,0.0127114,-0.167923,0.932431,0.000198149,-0.00722941,0.550792,0.834611,1541955381,131741259,1541955381,151291099
Mocap,0.0127077,-0.167908,0.932427,0.000183292,-0.00725695,0.550827,0.834588,1541955381,140870119,1541955381,161345099
Mocap,0.0127228,-0.167932,0.932436,0.000141768,-0.00725734,0.550792,0.834611,1541955381,151347763,1541955381,171291099
Mocap,0.0127135,-0.167915,0.932423,0.000156554,-0.00729589,0.550734,0.834649,1541955381,161775541,1541955381,181445099
Mocap,0.0127075,-0.167922,0.93244,0.000166585,-0.00721633,0.550858,0.834568,1541955381,171152495,1541955381,191294099
Mocap,0.0127126,-0.167913,0.932437,0.000146793,-0.00724097,0.550754,0.834636,1541955381,180963048,1541955381,201447099
Mocap,0.0127177,-0.167912,0.932433,0.000181625,-0.00725942,0.550826,0.834588,1541955381,191313924,1541955381,211291099
Mocap,0.0126402,-0.168132,0.932612,-6.72392e-05,-0.00566254,0.552147,0.833728,1541955381,201190824,1541955381,221459099
Mocap,0.0127201,-0.167931,0.932433,0.000139312,-0.00731035,0.550851,0.834571,1541955381,210978315,1541955381,231313099
