type,poxX,poxY,poxZ,quatX,quatY,quatZ,quatW,stampSecs,stampNSecs,recSecs,recNSecs
Mocap,0.0430843,-0.0218273,1.0007,-0.00062809,-0.012711,-0.07341,0.997221,1540497791,314319615,1540497791,345917377
Mocap,0.0430934,-0.02178,1.00082,-0.000645096,-0.0121536,-0.0737591,0.997202,1540497791,334114008,1540497791,366769377
Mocap,0.04309,-0.0217996,1.00081,-0.000628898,-0.0121636,-0.0736774,0.997208,1540497791,354573926,1540497791,386828377
Mocap,0.0431153,-0.0217872,1.00081,-0.000697112,-0.0120449,-0.0736865,0.997208,1540497791,374727431,1540497791,405943377
Mocap,0.0431258,-0.021795,1.00082,-0.000741497,-0.0120675,-0.0735615,0.997217,1540497791,394169619,1540497791,426090377
Mocap,0.0430981,-0.0218038,1.00081,-0.000610563,-0.0121995,-0.0735538,0.997216,1540497791,414286179,1540497791,446917377
Mocap,0.0431208,-0.0217736,1.00083,-0.000734336,-0.0120804,-0.0735993,0.997214,1540497791,434751544,1540497791,466978377
Mocap,0.0430919,-0.021802,1.00081,-0.000617494,-0.0121347,-0.0736313,0.997212,1540497791,454896366,1540497791,486944377
Mocap,0.0431032,-0.021823,1.00072,-0.000700308,-0.0125754,-0.073405,0.997223,1540497791,474625906,1540497791,507022377
Mocap,0.0431285,-0.0217835,1.0008,-0.000723408,-0.0120429,-0.0736359,0.997212,1540497791,494820421,1540497791,526059377
Mocap,0.0430735,-0.0218261,1.00071,-0.000653027,-0.0127129,-0.0734239,0.99722,1540497791,514184761,1540497791,546480377
Mocap,0.0431107,-0.0217929,1.00082,-0.000636167,-0.0121598,-0.0735855,0.997215,1540497791,534678440,1540497791,566504377
Mocap,0.0431165,-0.0217929,1.00082,-0.000734142,-0.0120073,-0.0734979,0.997223,1540497791,554706589,1540497791,586307377
Mocap,0.0430851,-0.0218113,1.0008,-0.000613277,-0.0120526,-0.0736725,0.997209,1540497791,564812690,1540497791,597198377
Mocap,0.0431233,-0.0217809,1.00082,-0.000662723,-0.0120223,-0.0736571,0.997211,1540497791,574505098,1540497791,606261377
Mocap,0.0430875,-0.0218192,1.00071,-0.00063201,-0.0126528,-0.073496,0.997215,1540497791,584943595,1540497791,616254377
Mocap,0.0431044,-0.0217931,1.00083,-0.00064434,-0.0121399,-0.0736573,0.997209,1540497791,594465367,1540497791,626550377
Mocap,0.0430829,-0.0217932,1.00081,-0.000660742,-0.0122493,-0.0736648,0.997208,1540497791,614749992,1540497791,647273377
Mocap,0.0430787,-0.0218065,1.0008,-0.000635102,-0.0121023,-0.0737081,0.997206,1540497791,624820883,1540497791,656446377
Mocap,0.0431248,-0.0217906,1.00083,-0.000704326,-0.0120618,-0.073527,0.99722,1540497791,635399194,1540497791,666334377
